edad,veces,esc,comuna,n_men5c,n_men15c,tiempo,pub,sex,c_pareja,dependency,sk_occ,ing_hog,vehiculo,numper_n,score1
34,6,12,13501,0,0,30,0,0,0,3,4,1.2893341,1,3,3.1577983
37,2,17,13115,1,2,30,0,1,1,3,1,8.3000002,1,4,1.0840516
50,6,9,13401,1,1,45,0,0,1,2,4,2.2611721,1,7,1.3182778
31,10,5,13102,1,3,120,1,0,1,3,3,2.5866671,0,7,1.7412165
39,4,12,13201,0,0,120,1,0,1,3,2,1.574403,1,4,2.1681032
37,3,19,13110,0,2,120,1,0,1,3,1,1.95,1,2,3.1042125
30,5,17,13124,0,1,30,1,1,1,3,1,1.205,1,2,3.2521546
22,5,14,13201,1,1,60,1,1,0,3,1,2.5050001,1,3,1.7412165
38,1,10,13119,0,2,180,0,1,0,3,4,1.861667,0,3,1.1784078
59,5,17,13119,0,0,120,1,0,0,3,2,2.326,1,4,3.2521546
42,3,17,13110,0,2,40,0,1,1,3,1,4.8466668,1,2,1.0840516
37,5,12,13602,1,3,90,0,0,1,2,3,.52052802,1,2,1.0840516
63,6,6,13603,0,0,1,0,0,0,3,3,.76022601,1,1,1.3182778
22,5,12,13301,1,0,25,0,1,0,3,2,1.7056659,1,3,2.4023294
41,5,14,13124,0,1,90,1,1,1,3,1,2.5190361,1,4,2.3522806
56,6,12,13303,0,0,10,0,0,1,3,1,.76666701,1,2,1.0840516
40,5,17,13119,1,1,80,0,1,1,3,1,4.3066669,1,3,1.5069903
29,6,9,13127,0,1,80,1,0,0,3,3,1.680045,0,5,4.3362064
48,5,13,13118,0,0,30,0,1,1,1,1,3.2,1,4,2.4966855
61,5,6,13201,0,0,60,1,0,0,3,4,.67131799,0,1,3.0098562
41,5,12,13127,1,0,90,1,1,1,3,4,.68555403,0,2,2.0737469
53,3,10,13301,0,0,60,0,1,0,2,2,.50527,1,1,4.0531373
48,3,14,13109,0,0,45,0,0,1,2,4,1.7,1,3,3.0098562
40,4,12,13122,0,1,30,0,0,1,2,3,.96680897,0,2,3.7787278
46,5,12,13603,0,2,15,0,1,1,3,2,1.419367,1,4,2.0201612
62,7,14,13132,0,0,120,0,1,0,2,1,1.4083329,1,1,1.3182778
25,2,16,13201,0,0,75,1,1,0,3,2,.65366602,1,3,2.1019104
34,5,14,13601,0,1,40,0,0,1,3,4,2.1841669,1,2,1.3992316
40,6,10,13124,0,0,15,0,0,1,3,4,1.176,0,2,1.844851
40,6,12,13101,0,0,90,1,0,1,3,1,.50999999,1,2,1.0840516
26,5,17,13107,0,1,10,0,1,0,3,1,3.8629169,1,4,1.3182778
55,6,7,13401,0,1,10,0,1,0,3,4,1.084762,0,3,1.844851
28,5,16,13125,0,0,30,0,0,0,3,1,2.9000001,1,4,1.8221704
47,6,9,13105,0,2,60,0,0,1,2,4,.55491602,1,3,2.6946764
55,4,18,13114,0,1,15,0,1,1,3,1,5.5900002,1,3,1.0840516
60,5,14,13119,0,0,60,0,0,1,3,1,4.1083331,1,4,1.5525041
59,5,19,13114,0,0,20,0,0,1,3,1,6.4666672,1,4,1.0840516
54,6,14,13109,0,1,15,0,1,1,2,1,1.751084,1,4,2.28514
54,4,8,13110,0,0,120,1,0,0,2,3,.94,0,2,4.1882644
45,5,12,13403,0,0,120,1,1,1,3,4,1.781417,1,2,1.0840516
31,5,17,13401,0,0,60,1,1,1,3,1,2.8499999,1,2,1.0840516
34,5,15,13112,0,0,90,1,0,0,3,3,1.27,0,2,1.7049811
45,5,17,13604,0,1,60,0,1,0,3,1,1.798861,1,2,1.1784078
68,2,19,13122,0,0,40,0,1,0,3,1,3.809778,1,2,1.0840516
23,5,12,13111,1,0,60,0,1,0,3,2,1.684795,1,4,2.0737469
21,5,12,13114,0,0,10,0,0,0,3,2,2.473397,1,5,3.4635479
55,5,14,13122,0,0,60,0,1,0,3,1,3.5041671,1,3,2.4023294
39,5,14,13116,0,1,40,0,0,1,2,4,1.5737621,1,3,3.1577983
34,5,17,13120,0,0,30,0,1,0,3,1,.88666701,1,1,1.1784078
32,6,12,13501,0,0,25,1,0,1,3,2,5.1079998,1,4,1.5471736
37,10,16,13123,0,0,30,1,1,1,1,1,2.6500001,0,2,1.0840516
43,5,16,13122,0,0,45,1,1,0,3,2,2.0122499,0,2,1.867684
60,5,10,13120,0,0,120,0,0,1,3,1,2.3704171,1,3,2.9369748
68,5,18,13129,0,0,105,0,0,0,3,2,2.292083,1,2,1.3182778
43,4,0,13201,0,1,20,0,0,1,2,2,1.02,0,3,1.0840516
38,7,14,13201,0,1,40,1,0,1,3,1,2.577492,1,2,2.0818188
70,5,5,13130,0,0,30,1,0,1,3,4,1.359839,0,3,3.3691916
43,5,12,13119,0,0,90,0,1,1,3,2,2.608,1,6,1.614162
43,12,12,13201,0,1,120,1,0,1,3,1,1.3,1,4,2.5502715
53,6,15,13201,0,0,30,0,0,1,3,4,1.8416671,1,3,2.6901414
57,5,15,13114,0,0,30,1,1,0,3,2,1.329167,1,3,1.0840516
22,5,16,13124,0,0,20,0,1,0,3,2,6.0253329,1,4,2.2579243
24,5,12,13124,1,1,60,1,0,1,3,1,2.5787849,1,4,1.7004461
22,5,10,13106,1,1,30,0,0,0,3,4,1.464849,1,2,2.8345463
54,5,7,13201,0,0,150,1,0,1,3,4,1.033935,0,2,4.1474938
62,5,12,13110,0,0,120,1,0,0,3,1,1.163614,0,3,1.867684
51,5,17,13107,0,1,45,0,1,1,3,1,2.214592,1,3,2.9905605
46,5,12,13404,0,0,120,0,0,1,3,2,1.735,1,3,1.3763986
52,5,8,13401,1,1,5,0,0,1,3,3,1.05,1,3,1.0840516
27,4,18,13114,0,0,15,1,0,1,3,1,3.1316669,1,2,1.3182778
28,7,10,13127,0,3,20,1,0,1,2,2,.57200003,0,3,2.330806
42,5,12,13104,0,0,70,1,1,1,3,2,.85000002,0,2,2.7482622
34,3,17,13123,0,1,30,1,1,1,3,1,4.624999,1,2,2.5329211
61,1,10,13109,1,0,3,0,1,1,2,4,.82800001,0,3,1.0840516
51,7,6,13125,1,1,30,0,0,1,3,4,3.34988,1,7,4.3362064
64,5,20,13130,0,0,60,1,1,0,3,1,1.95,0,1,2.6946764
64,4,9,13101,0,0,60,1,0,1,3,2,.60000002,0,2,2.6637712
32,6,12,13122,1,1,30,0,0,1,3,3,1.607741,1,2,2.5421994
44,5,12,13301,0,0,45,0,1,1,3,4,1.388345,1,3,1.9963303
32,5,12,13108,0,0,15,0,0,1,3,4,1.573,0,3,2.8802123
39,5,10,13302,1,0,90,0,0,1,3,4,1.6270829,1,2,1.0840516
60,1,8,13103,0,0,60,1,1,1,4,2,3.141499,0,5,1.8529232
56,3,8,13112,1,0,60,1,0,1,2,3,.55666298,0,3,3.2521546
23,3,18,13101,0,0,45,1,1,1,3,1,3.3416669,1,2,2.4296973
30,5,13,13201,0,0,60,1,0,0,3,2,1.142,0,4,2.1681032
60,5,8,13127,0,0,30,1,0,1,3,3,.96950102,0,2,3.7980237
25,5,17,13115,0,0,30,0,1,0,3,1,21.35,1,4,1.3182778
34,6,15,13201,0,0,60,1,0,0,3,2,1.84,1,3,2.3442085
44,5,12,13118,0,0,60,0,0,0,2,3,.80000001,1,1,2.8024352
49,7,10,13119,0,1,120,0,1,1,2,2,1.9183331,1,2,1.0840516
55,5,12,13201,0,0,30,1,0,1,3,2,.73199302,0,3,4.1474938
26,5,11,13117,1,0,30,1,0,1,3,4,1.1613179,0,3,1.0840516
30,5,20,13120,0,0,20,0,0,0,3,1,2.8,1,2,1.8757561
32,6,9,13129,0,1,60,1,0,0,3,4,1.579918,0,5,1.1784078
20,5,12,13106,0,0,40,1,0,0,3,2,2.5999999,0,5,2.7809606
30,5,17,13119,0,0,45,0,0,0,3,1,2.143333,1,2,3.2749877
66,5,4,13112,1,2,60,1,1,1,3,2,1.924,0,7,3.7072046
69,2,14,13130,0,0,15,0,1,0,2,2,1.4333251,0,2,1.0840516
54,5,15,13125,0,0,60,0,0,1,3,1,2.188333,1,4,1.9293419
28,5,13,13123,0,0,30,1,1,1,3,1,.60833299,0,3,2.3715765
60,5,12,13302,0,0,20,0,1,0,3,2,.80000001,0,2,2.5195186
43,2,12,13301,1,1,35,0,1,0,2,2,1.981841,0,5,2.452378
21,6,10,13101,0,0,5,0,0,0,3,3,1.298333,1,4,3.3465109
30,4,12,13604,0,0,30,0,0,1,3,2,3.75,1,6,1.0840516
33,4,16,13106,0,0,30,1,0,1,3,1,1.809167,0,2,3.3384387
47,7,12,13129,0,1,25,0,0,1,3,3,1.23763,1,2,2.3160453
32,3,16,13604,1,1,90,0,0,0,3,2,2.6281669,1,8,3.5900154
19,2,12,13108,0,0,30,0,1,0,2,2,.43724999,0,2,2.1681032
40,5,12,13128,0,0,60,1,0,0,1,3,.69999999,1,2,3.1577983
58,5,12,13201,0,0,90,1,0,1,3,4,1.1,1,3,2.0156262
44,2,17,13601,2,1,120,1,1,0,4,4,.65249997,0,4,2.2624593
54,5,14,13127,0,1,40,0,0,0,3,4,1.02,0,1,2.9369748
54,7,12,13113,0,0,50,0,0,0,2,3,.89999998,1,1,3.1904967
44,5,12,13110,1,2,20,0,0,1,2,4,1.397963,1,3,1.0840516
38,5,18,13129,0,1,30,1,1,0,3,2,2.803333,0,1,2.0737469
21,5,9,13119,0,0,10,1,0,1,3,4,.32975101,0,2,4.2418499
24,4,14,13116,0,0,75,1,1,0,3,2,1.738,1,6,3.9266698
44,2,12,13122,0,0,30,0,1,1,2,2,1.46,0,3,3.8323138
48,6,17,13126,0,0,90,1,0,1,3,2,1.55,0,5,2.4657805
46,6,12,13122,0,0,30,0,0,0,3,3,1.3658611,1,2,1.0840516
43,5,12,13119,1,0,30,1,1,0,3,4,.89999998,0,2,3.0634422
39,4,9,13105,0,1,10,1,1,0,3,4,1.0599999,1,3,2.9155002
29,1,6,13501,0,0,5,0,0,0,2,4,.40000001,0,2,2.7890327
32,6,15,13123,1,0,15,0,1,1,3,2,2.5050001,1,2,1.3992316
42,4,12,13101,0,0,120,1,1,0,4,4,1.178,0,4,2.1407351
25,5,12,13110,0,0,60,1,0,0,3,4,.45666701,0,1,3.2025166
65,6,10,13109,0,0,30,0,0,1,2,2,1.437834,1,2,1.0840516
32,2,18,13132,0,0,15,0,1,1,3,1,6.4499998,1,2,1.3182778
46,6,12,13124,0,0,40,1,1,0,3,2,1.6745,0,3,2.8654513
38,5,16,13403,0,0,40,0,0,0,1,1,.587834,1,3,1.0840516
68,5,9,13112,0,0,30,0,0,1,3,4,1.313,0,4,2.1681032
47,6,14,13114,0,0,25,0,1,0,3,1,1.767583,1,2,1.1784078
75,5,15,13114,0,0,90,0,0,1,1,1,6.3708329,1,2,1.6549324
74,5,8,13502,0,0,30,0,0,0,3,2,.59299999,0,1,1.6106248
54,6,10,13131,0,0,90,1,1,0,3,4,1.5997781,0,3,2.2543874
61,5,16,13112,1,1,20,0,1,1,3,1,3.936667,1,8,1.2319936
51,5,12,13119,0,1,120,1,1,0,3,1,1.075833,1,2,2.7791672
32,5,19,13101,0,0,50,1,0,0,3,1,3.1416659,1,2,2.1681032
25,5,16,13201,0,0,90,1,1,0,3,1,1.108408,1,4,3.2521546
29,6,15,13201,1,1,90,1,1,0,3,2,1.5525,0,4,3.5673347
52,5,12,13110,0,0,30,1,1,0,3,2,1.372255,0,4,1.4935879
47,4,14,13203,0,0,60,1,1,0,3,1,1.782527,0,3,1.0840516
48,3,13,13125,0,0,60,0,1,1,3,2,3.02,1,3,2.2270193
55,6,7,13110,1,1,45,1,1,1,3,4,.33000001,1,3,4.0531373
26,6,15,13404,0,0,5,0,0,0,3,4,1.673,1,3,1.412634
56,5,12,13106,0,1,30,1,0,1,3,4,2.483418,1,5,3.2521546
31,7,8,13603,2,1,25,0,0,1,3,4,2.3829081,1,8,1.0840516
28,7,12,13124,1,0,60,1,1,0,3,2,1.825667,0,5,1.614162
53,5,10,13122,1,1,20,1,1,0,3,4,1.129178,0,2,3.0634422
49,5,13,13401,1,1,60,1,0,1,3,4,1.23165,1,2,1.4662199
64,2,12,13201,0,1,90,1,0,1,3,2,2.950834,1,4,1.3182778
29,1,17,13120,0,0,30,1,1,1,3,1,3.3,1,2,1.2727641
62,1,6,13301,0,0,25,0,1,1,2,4,1.156,0,4,4.3362064
38,5,13,13102,0,2,90,0,1,1,3,1,2.1558449,1,3,3.2247868
53,5,17,13123,0,0,30,1,1,0,3,1,5.3266668,0,1,1.3182778
46,5,15,13503,0,0,120,1,0,0,3,1,1.2939169,1,2,1.6334578
44,2,16,13301,0,0,40,0,1,1,3,2,9.8500004,1,3,1.2319936
46,5,12,13201,0,2,120,1,0,1,3,2,.98339701,0,3,1.0840516
47,6,12,13401,0,0,75,1,1,0,3,2,2.6506109,1,4,3.3691916
52,5,2,13404,0,0,30,0,0,0,2,3,.89891702,0,4,2.6003201
24,5,12,13119,0,0,90,1,1,0,3,2,1.838609,0,6,3.5399666
37,5,14,13106,0,0,20,1,0,1,3,3,1.9575,1,2,1.9346724
38,5,12,13123,0,0,45,0,0,0,3,1,1.464833,0,2,1.6468602
74,5,12,13119,0,0,60,0,0,1,3,3,1.070254,1,2,1.1784078
37,6,21,13129,0,1,60,0,0,1,3,1,2.4000001,1,2,2.6673083
56,6,13,13124,0,0,30,0,0,1,2,2,.983935,1,4,2.4023294
59,6,12,13129,0,0,90,1,0,1,3,2,1.3,0,3,2.1681032
52,5,12,13120,0,0,10,0,0,1,3,2,2.3764169,1,5,1.3182778
48,6,17,13114,0,0,60,0,1,1,3,1,6.4099998,1,2,1.6334578
41,1,17,13122,0,4,30,0,1,1,3,1,7.1399999,1,2,1.3182778
30,5,17,13104,0,0,90,1,0,0,3,1,1.754167,0,4,3.1497264
30,5,17,13113,0,0,30,0,1,1,2,1,2.5999999,1,2,1.0840516
48,5,17,13114,0,0,40,1,0,0,3,1,3.583333,1,1,1.0840516
56,5,12,13120,0,0,60,0,1,1,2,4,1.666667,1,3,1.7278141
22,5,13,13119,0,1,40,1,0,0,3,2,1.6477261,1,3,1.9754428
25,2,12,13129,0,0,5,0,0,0,2,2,.64391702,1,5,1.8564602
77,5,6,13119,0,0,50,1,0,1,3,4,1.212834,0,3,3.2521546
31,5,12,13201,0,0,120,1,0,0,1,4,2.0212591,0,3,2.0737469
37,5,12,13121,1,0,60,0,0,1,3,2,1.6,0,5,3.3057404
49,5,15,13125,0,0,30,0,0,1,3,2,1.934168,1,3,2.954325
36,4,12,13104,0,1,40,1,1,0,2,2,1.652225,0,2,2.3079731
62,5,17,13104,0,0,45,1,0,1,3,1,3.387393,1,4,1.8529232
42,5,15,13120,0,0,45,1,1,0,3,2,1.8,0,2,2.7080789
58,6,17,13119,0,0,20,0,1,1,3,1,1.113917,0,3,1.1784078
36,4,17,13123,0,0,15,0,1,1,3,1,2.8916659,1,2,2.2638178
58,3,14,13130,0,0,40,1,0,1,3,2,2.188334,1,4,2.8288052
61,5,12,13119,0,0,20,0,0,0,3,2,1.613167,1,2,1.6468602
22,5,13,13129,0,1,25,0,0,1,3,3,.863083,0,3,2.0236981
25,5,12,13101,0,0,60,1,1,1,3,1,1.3,1,2,3.5771999
39,5,17,13125,0,2,10,0,1,1,3,1,2.786926,1,3,1.0840516
30,4,18,13123,0,0,60,1,0,0,3,1,2.2774999,0,2,1.7278141
57,6,5,13111,0,0,30,1,1,0,3,4,1.285861,0,4,2.9732101
41,3,20,13132,1,0,30,0,0,1,3,1,9.1800003,1,2,1.0840516
24,3,15,13121,0,0,20,1,1,1,4,2,.98000002,1,2,2.3079731
54,5,13,13119,0,0,60,1,1,1,1,1,1.35,1,3,1.3182778
32,5,17,13101,0,0,30,1,0,1,3,1,2.6199999,1,2,2.384979
24,5,15,13119,0,0,30,1,0,0,3,2,1.393333,0,3,2.1681032
39,5,12,13201,0,0,30,1,0,0,3,2,.44999999,0,1,1.9427444
64,5,14,13119,0,0,120,0,0,1,3,1,3.049355,1,3,1.0840516
54,5,10,13125,0,0,7,0,0,0,2,3,1.348639,0,4,3.6093111
62,5,12,13106,0,0,30,1,1,0,3,4,.55033302,0,3,3.0733075
49,5,11,13128,1,2,80,1,1,0,3,1,.93000001,0,3,4.2418499
49,6,12,13127,0,0,40,1,1,0,3,4,.845662,0,3,3.0634422
57,6,12,13119,0,0,20,0,0,1,2,4,1.450619,1,4,2.221689
55,5,20,13125,0,0,30,0,1,1,3,1,6.4269171,1,3,2.2305565
43,5,17,13112,0,0,60,1,0,0,3,1,1.17,0,1,2.5136251
64,7,10,13131,0,0,20,1,0,1,2,3,.51999998,0,3,4.1474938
47,6,11,13124,0,0,10,0,0,1,1,3,1.058478,1,4,1.9338769
21,5,17,13119,0,0,60,1,1,0,3,2,1.307564,0,3,1.9258047
58,4,17,13123,0,1,20,0,0,1,1,1,7.1400008,1,4,1.0840516
41,5,17,13301,0,1,30,0,0,1,3,1,1.166666,0,2,2.221689
46,1,16,13101,0,1,20,1,0,0,2,3,.15333299,0,1,2.7175093
34,5,13,13109,0,2,60,1,1,0,3,1,.60000002,0,2,1.0840516
20,10,13,13120,0,1,30,0,1,0,2,2,.57211798,0,2,3.1042125
65,5,12,13119,0,0,90,1,0,1,3,2,1.806667,0,2,1.0840516
32,6,12,13121,0,0,30,0,0,0,1,4,1.53,0,3,4.0531373
34,3,17,13120,0,0,10,0,0,0,2,1,2.345227,1,3,1.4207062
28,5,17,13132,0,0,15,0,0,0,3,1,3.9425001,1,3,1.5605761
24,6,13,13201,0,0,120,1,1,0,3,2,1.278334,0,2,1.2319936
37,3,12,13201,2,0,15,0,0,1,2,2,.145652,0,2,2.5731044
63,5,17,13101,0,0,45,0,1,0,2,1,1.6,1,1,3.0098562
52,7,14,13113,0,0,15,0,1,1,2,2,2.970917,1,5,2.7309117
25,2,14,13128,0,0,120,1,1,0,3,1,1.589,1,4,2.5012205
32,5,13,13101,0,1,30,1,1,0,2,2,1.42,0,1,1.7867303
53,5,5,13105,0,1,90,1,0,0,1,4,.76440901,0,1,1.5605761
55,5,13,13107,0,0,30,0,0,1,3,3,1.4566669,1,3,4.0531373
37,5,12,13108,1,0,30,0,0,0,3,4,1.635,1,4,1.7412165
29,10,16,13101,0,0,20,1,0,0,3,1,.56475002,0,1,3.0098562
29,3,17,13101,0,0,45,1,1,1,3,1,2.175,0,2,2.6808631
56,5,12,13605,1,0,30,0,0,1,3,3,2.0880001,0,6,2.4738526
61,5,10,13125,0,0,10,1,1,0,3,2,2.158833,0,5,3.7572532
44,5,12,13601,0,1,15,0,0,1,3,3,1.241268,1,4,1.0840516
34,6,15,13127,0,0,80,1,0,0,3,2,1.369,0,4,2.8380835
47,5,17,13123,0,1,30,0,1,1,3,1,6.7114739,1,2,1.1784078
53,5,15,13120,0,0,40,1,1,0,3,1,2.481611,0,4,1.0840516
35,5,17,13118,0,0,45,0,0,1,3,1,3.9737501,1,2,1.3182778
30,5,17,13125,0,0,60,0,0,1,3,1,3.0350001,1,2,1.9165266
37,5,8,13118,0,1,20,1,1,1,3,4,1.337736,0,2,1.6334578
50,5,12,13110,0,0,45,0,1,1,3,2,2.389174,1,3,1.6468602
60,5,14,13114,0,0,30,0,1,0,3,2,1.701,0,1,1.8355728
35,5,16,13108,0,2,40,1,0,1,3,3,4.4299998,0,2,1.7278141
52,6,16,13119,0,0,60,1,0,0,2,4,1.316667,1,1,3.117615
65,5,12,13402,0,0,30,1,0,1,3,4,2.3499999,0,4,1.0840516
61,3,17,13123,0,0,30,0,0,0,1,1,2,1,1,1.3182778
58,6,12,13119,0,0,30,0,0,1,3,4,1.236667,0,4,2.0906866
37,6,12,13111,0,2,27,0,0,1,3,3,1.162786,1,2,3.8677537
59,5,8,13501,0,0,30,0,0,1,3,3,1.456234,1,4,3.8730841
32,3,6,13302,0,0,15,0,0,0,3,4,1.38757,1,4,1.2319936
72,4,6,13117,0,2,45,1,0,1,3,2,1.931,0,5,2.9369748
32,5,9,13103,0,1,120,1,1,0,2,2,1.003333,0,3,4.1474938
44,5,17,13114,0,1,30,0,1,1,3,1,4.3166671,1,2,1.0840516
27,3,4,13302,0,0,15,0,0,0,3,4,1.38757,1,4,1.2319936
26,4,18,13114,0,0,30,0,1,1,3,1,5.169167,1,2,1.1784078
53,6,12,13128,0,0,20,1,0,0,3,2,.75,0,1,1.7004461
43,5,17,13119,0,1,90,0,1,0,3,1,3.065671,1,5,1.844851
26,5,14,13121,1,2,60,1,1,1,4,4,5.2303262,0,7,1.3182778
43,3,17,13201,0,1,60,1,1,1,3,1,4.4499998,0,2,2.4023294
32,5,12,13115,0,0,15,0,0,0,3,2,1.3941669,0,2,2.7890327
40,5,12,13101,0,0,20,0,1,0,3,3,.80289298,0,3,3.2941313
30,5,17,13114,0,0,60,1,0,1,3,1,1.9,0,2,1.2319936
59,5,12,13201,0,0,80,1,1,0,3,2,.63499999,0,2,1.0840516
59,5,14,13601,0,0,90,0,0,1,3,2,1,1,5,2.221689
35,10,13,13202,0,1,10,1,1,0,3,4,1.320177,0,3,1.7278141
61,5,12,13201,0,0,10,0,1,0,3,2,1.11,0,2,3.0634422
44,2,12,13125,0,1,60,1,0,0,2,3,.64999998,0,2,2.1681032
42,5,15,13130,0,0,60,1,1,0,3,1,2.04,0,2,1.0840516
44,6,12,13103,0,2,10,0,0,1,3,3,1.584394,1,4,2.9598076
65,5,21,13132,0,0,15,0,0,1,1,1,8.2700005,1,3,1.412634
54,5,10,13104,0,0,60,1,1,1,3,3,.84039098,0,2,3.5771999
23,6,15,13501,0,0,5,0,1,0,2,3,.97959399,1,3,2.4295449
42,6,6,13602,0,0,10,0,0,0,3,3,.94999999,1,2,3.9051952
66,3,6,13201,0,0,120,1,0,1,3,3,1.049408,0,2,1.2319936
52,12,12,13113,0,0,180,1,0,0,3,4,1.1625,0,1,1.3182778
50,1,10,13302,0,0,120,1,1,1,2,2,.60817802,1,3,1.0840516
54,4,12,13128,0,0,90,0,0,1,3,3,2.2945831,1,4,2.4787481
40,4,8,13107,0,1,10,0,1,0,3,2,.54833299,0,2,4.3362064
55,2,12,13110,0,0,75,1,1,1,2,4,.98624998,0,3,4.3362064
46,5,12,13111,0,0,15,0,0,0,3,3,1.612735,1,3,3.2521546
28,5,12,13201,1,0,60,1,1,0,3,4,.62782598,0,2,1.7585669
33,5,17,13201,1,1,30,1,1,0,3,1,1.25,1,3,1.3182778
33,2,12,13402,0,1,30,0,0,1,2,2,1.323315,1,4,2.4023294
38,5,12,13404,0,1,10,0,1,1,3,4,1.81875,1,4,2.0201612
57,1,12,13404,0,1,10,1,1,1,2,2,1.041145,0,4,2.0737469
52,7,18,13122,0,0,60,0,0,1,3,1,7.3816671,1,4,1.6106248
58,6,12,13123,0,0,60,1,0,1,3,4,.82999998,0,3,3.1268933
45,5,17,13130,1,0,40,0,1,0,3,1,1.2025,1,2,1.0840516
36,4,12,13201,0,2,120,1,1,0,3,2,2.1900001,1,4,1.0840516
45,6,12,13127,0,0,45,1,0,1,3,4,1.3039171,1,4,2.8345463
29,1,18,13101,0,0,20,1,0,1,3,1,3.2693,0,2,2.4385648
28,5,17,13110,0,0,50,1,0,1,3,1,1.373917,1,2,2.4886136
56,7,6,13107,0,1,30,1,0,1,2,4,1.846804,0,4,1.5278777
57,5,12,13119,0,0,120,1,0,1,3,2,1.848417,1,2,3.432795
50,5,12,13128,1,1,30,0,0,1,2,3,2.2919941,1,4,2.4886136
55,5,12,13303,0,0,30,1,0,1,3,3,1.364167,0,3,1.1784078
25,1,17,13132,0,0,30,1,1,0,3,1,8.2700005,1,3,1.412634
55,5,22,13101,0,0,20,1,1,0,3,2,1.835,0,2,2.9696729
26,5,15,13302,1,0,45,0,0,1,3,1,1.55,1,2,4.0531373
52,5,10,13119,0,1,75,0,0,1,3,1,.62563902,1,4,2.3160453
50,5,17,13125,0,0,40,0,1,1,3,1,4.3499999,1,4,1.5069903
34,5,15,13123,1,1,15,0,0,1,3,1,2.7639999,1,3,1.0840516
44,3,12,13101,0,2,50,1,1,1,4,4,1.059464,0,2,3.2521546
25,5,16,13116,0,0,150,1,0,0,3,3,1.637834,0,6,2.5502715
39,5,21,13115,2,2,90,0,0,1,3,1,10.23,1,2,1.0840516
34,3,17,13132,0,0,20,0,1,0,3,1,2.6416669,1,3,1.0840516
23,5,10,13119,0,0,90,1,1,1,3,2,1.0599999,0,2,2.0737469
56,5,12,13129,0,0,60,0,0,1,3,4,2.0919349,1,3,2.6038573
29,5,12,13101,1,1,60,1,0,1,3,3,.68251699,0,2,4.2418499
63,6,7,13113,0,0,10,0,0,0,3,4,.81131798,1,2,1.9620403
20,2,14,13120,0,0,20,1,1,0,3,2,4.6672668,0,4,1.7278141
45,6,12,13109,0,0,60,0,1,1,3,2,.91250002,1,4,2.9696729
71,4,4,13110,0,0,60,0,0,1,2,3,1.238639,1,2,2.8802123
31,6,12,13201,0,2,90,1,1,0,3,4,1.707826,0,4,2.1681032
25,5,12,13127,0,0,45,1,0,0,2,3,.627244,0,3,4.0531373
40,6,18,13110,1,1,5,0,0,1,1,1,7.9524999,1,2,1.0840516
45,5,12,13127,0,0,30,0,0,1,3,3,.69166702,1,4,2.1681032
52,7,12,13501,0,0,30,0,0,0,2,3,2.1659491,1,4,1.0840516
31,6,12,13127,1,1,90,1,0,1,3,2,.89999998,0,2,2.4604502
47,6,14,13131,0,1,60,0,0,1,1,1,1.71,1,2,1.8395206
60,6,12,13126,0,0,5,0,1,0,2,2,2.4549999,1,3,4.0403223
21,2,15,13112,0,0,60,1,0,0,3,2,.778,0,3,1.0840516
20,5,12,13119,0,1,60,1,0,0,3,4,1.237088,0,2,1.3992316
27,5,14,13129,1,0,15,0,0,1,2,1,1.2,1,3,2.1681032
56,5,9,13121,0,0,30,1,0,1,3,2,.80000001,1,2,2.7027485
33,3,16,13101,0,0,15,0,0,0,3,1,1.2166671,0,1,2.0201612
38,5,4,13128,0,0,15,1,1,1,3,2,.41,1,2,4.3362064
33,3,12,13117,1,0,10,0,1,1,2,2,.76977998,0,3,2.4332345
35,5,17,13303,0,1,90,1,0,0,3,1,3.251667,1,1,1.0840516
44,5,17,13124,0,1,90,1,1,1,3,2,1.2,1,2,2.6674607
31,5,17,13127,0,1,60,1,1,1,3,2,.92416698,1,2,1.7867303
62,6,11,13129,0,0,5,0,1,0,2,2,.94774997,1,1,2.4330821
59,6,12,13107,0,0,90,1,1,0,3,2,1.648833,1,4,2.9235721
29,4,12,13122,0,1,90,1,0,1,3,2,1.8326499,0,2,3.3465109
54,5,12,13125,0,1,45,0,0,1,3,3,1.409412,1,3,2.1635683
64,5,8,13108,1,2,10,0,0,1,2,3,1.224279,0,5,3.89238
59,5,15,13125,1,1,45,1,0,1,3,1,1.086144,1,2,3.9459658
43,2,12,13108,0,0,60,0,1,1,4,4,1.91,1,5,1.0840516
49,4,8,13503,0,0,30,0,0,0,3,4,.75999999,1,1,1.0840516
34,5,16,13127,0,0,80,1,0,0,3,1,1.369,0,4,2.8380835
77,5,11,13122,0,0,40,1,0,0,3,4,2.7079999,0,4,2.3213756
22,4,13,13201,0,0,20,1,1,0,3,4,2.0858331,1,4,1.7867303
33,5,17,13114,0,0,10,0,1,1,3,2,.92000002,1,2,1.0840516
63,5,5,13111,0,0,45,1,0,1,3,2,.63275498,0,4,1.0840516
35,5,12,13107,0,0,45,0,0,1,3,2,.45249999,1,2,1.0840516
23,6,12,13119,0,1,30,0,0,1,3,4,.66474998,1,2,2.7482622
43,2,17,13114,0,1,15,0,1,1,3,1,11.596166,1,3,1.412634
42,5,11,13106,0,3,90,1,0,1,3,3,1.804442,0,4,4.3362064
24,10,15,13301,0,0,120,1,0,0,3,3,1.5575,0,2,3.1577983
76,5,5,13104,0,0,5,1,1,1,2,4,1.25547,1,2,1.2319936
